Nro,Retorno,SP500
6221,0.005470901,25.66
6222,0.00077912,25.68
6223,0.002333723,25.74
6224,-0.001166181,25.71
6225,-0.003897121,25.61
6226,0.000390396,25.62
6227,0.005449605,25.76
6228,0.006577698,25.93
6229,0.001926412,25.98
6230,-0.000770119,25.96
6231,0.003076926,26.04
6232,0,26.04
6233,0.001151411,26.07
6234,-0.001151411,26.04
6235,-0.000384098,26.03
6236,0.004599472,26.15
6237,0.005719749,26.3
6238,-0.004191281,26.19
6239,0.000763359,26.21
6240,0.001524972,26.25
6241,0.005698021,26.4
6242,0.007171195,26.59
6243,-0.000752445,26.57
6244,-0.001129731,26.54
6245,0.004511286,26.66
6246,-0.006774584,26.48
6247,-0.004162731,26.37
6248,-0.001518027,26.33
6249,-0.009540236,26.08
6250,-0.008471364,25.86
6251,0.0061681,26.02
6252,0.002303264,26.08
6253,0.001915342,26.13
6254,-0.004218606,26.02
6255,-0.000384394,26.01
6256,0.004985629,26.14
6257,-0.001914609,26.09
6258,0.001149205,26.12
6259,-0.001916076,26.07
6260,-0.001919755,26.02
6261,0.001152295,26.05
6262,0.003066311,26.13
6263,0.002675331,26.2
6264,0.006846737,26.38
6265,0.004915873,26.51
6266,0.001131009,26.54
6267,-0.00453173,26.42
6268,-0.010272109,26.15
6269,0.01367283,26.51
6270,-0.031420209,25.69
6271,-0.002728515,25.62
6272,0.000780336,25.64
6273,0.00389257,25.74
6274,-0.003502631,25.65
6275,-0.005865119,25.5
6276,-0.000784621,25.48
6277,0.003525959,25.57
6278,0.002343751,25.63
6279,0.004671087,25.75
6280,0.006194367,25.91
6281,0.001542615,25.95
6282,-0.001928641,25.9
6283,0.001157631,25.93
6284,0.002695938,26
6285,-0.008497541,25.78
6286,0.000387822,25.79
6287,0.001936859,25.84
6288,-0.000387072,25.83
6289,0.003092387,25.91
6290,0.00807231,26.12
6291,0.000382775,26.13
6292,0.001911681,26.18
6293,0.001526718,26.22
6294,0.004186495,26.33
6295,-0.003424009,26.24
6296,-0.000762486,26.22
6297,-0.001526718,26.18
6298,-0.006130287,26.02
6299,0.005748243,26.17
6300,-0.002678402,26.1
6301,-0.005763705,25.95
6302,0.001540239,25.99
6303,-0.014728948,25.61
6304,-0.01257384,25.29
6305,-0.001582905,25.25
6306,-0.000792393,25.23
6307,-0.024880898,24.61
6308,0.004055156,24.71
6309,0.008863878,24.93
6310,-0.00200763,24.88
6311,-0.002414488,24.82
6312,-0.002016536,24.77
6313,0.003626843,24.86
6314,0.004014457,24.96
6315,-0.002005214,24.91
6316,-0.011710209,24.62
6317,0.004457961,24.73
6318,-0.002429151,24.67
6319,-0.0085488,24.46
6320,-0.011099806,24.19
6321,0.000413309,24.2
6322,0.005768454,24.34
6323,0.007368024,24.52
6324,0.006504088,24.68
6325,-0.002434078,24.62
6326,0.004457961,24.73
6327,0.010858743,25
6328,0.001199281,25.03
6329,-0.001199281,25
6330,-0.004008021,24.9
6331,0,24.9
6332,0.000401526,24.91
6333,-0.006847962,24.74
6334,-0.001213347,24.71
6335,0.005649733,24.85
6336,-0.000402495,24.84
6337,-0.003629768,24.75
6338,-0.002022245,24.7
6339,0.009268654,24.93
6340,0.005201052,25.06
6341,-0.001197844,25.03
6342,-0.001599361,24.99
6343,-0.004813487,24.87
6344,-0.009291119,24.64
6345,-0.007332008,24.46
6346,0.003265309,24.54
6347,-0.016020059,24.15
6348,0.002894358,24.22
6349,-0.001652893,24.18
6350,-0.006222795,24.03
6351,0.002493767,24.09
6352,-0.003326406,24.01
6353,-0.017223698,23.6
6354,-0.00254561,23.54
6355,0.008881429,23.75
6356,0.002943033,23.82
6357,-0.008431753,23.62
6358,-0.00296799,23.55
6359,0.012658397,23.85
6360,-0.000419375,23.84
6361,0,23.84
6362,0.005020931,23.96
6363,0.006655599,24.12
6364,-0.001244555,24.09
6365,0.004142508,24.19
6366,0.000826446,24.21
6367,-0.002895555,24.14
6368,0,24.14
6369,0.004133946,24.24
6370,0.002883627,24.31
6371,0.002054655,24.36
6372,0.000820681,24.38
6373,0.005318073,24.51
6374,-0.00040808,24.5
6375,-0.002861232,24.43
6376,-0.000819001,24.41
6377,-0.00988069,24.17
6378,-0.003730574,24.08
6379,0.00290276,24.15
6380,0.001241465,24.18
6381,0.007006004,24.35
6382,-0.005353111,24.22
6383,-0.002480365,24.16
6384,0.001240952,24.19
6385,0.00165221,24.23
6386,0,24.23
6387,-0.006625283,24.07
6388,0.00166044,24.11
6389,0.006202211,24.26
6390,0.009435967,24.49
6391,0.010560618,24.75
6392,0.003629768,24.84
6393,-0.002418381,24.78
6394,-0.004043677,24.68
6395,0.004850454,24.8
6396,-0.000806777,24.78
6397,-0.001211387,24.75
6398,-0.001212856,24.72
6399,0.002424244,24.78
6400,-0.002019795,24.73
6401,-0.004457961,24.62
6402,-0.002440017,24.56
6403,-0.004079973,24.46
6404,-0.006151342,24.31
6405,-0.000823045,24.29
6406,0.002467107,24.35
6407,-0.010735033,24.09
6408,-0.006663915,23.93
6409,-0.002929485,23.86
6410,-0.002938092,23.79
6411,-0.002103935,23.74
6412,-0.017850028,23.32
6413,0.004278997,23.42
6414,0.005960001,23.56
6415,-0.002124496,23.51
6416,0.002548854,23.57
6417,0.001695634,23.61
6418,0.001692764,23.65
6419,-0.010199833,23.41
6420,-0.01160056,23.14
6421,-0.018757366,22.71
6422,0.008331554,22.9
6423,0.004791993,23.01
6424,0.002604168,23.07
6425,-0.005215136,22.95
6426,-0.00305477,22.88
6427,0.013889112,23.2
6428,0.001292268,23.23
6429,0.000430385,23.24
6430,0.002578429,23.3
6431,0.006417134,23.45
6432,0.001704304,23.49
6433,-0.005977815,23.35
6434,0.005977815,23.49
6435,0.004248095,23.59
6436,-0.004673898,23.48
6437,-0.003840414,23.39
6438,0.008090315,23.58
6439,0.001694916,23.62
6440,0.001692048,23.66
6441,-0.003811142,23.57
6442,0.004656093,23.68
6443,0.011337514,23.95
6444,0.007901892,24.14
6445,0.000828157,24.16
6446,0.000413822,24.17
6447,0.00082713,24.19
6448,0.004537026,24.3
6449,0.002055499,24.35
6450,-0.001644061,24.31
6451,-0.002058885,24.26
6452,0.001235839,24.29
6453,0.011868361,24.58
6454,-0.001628665,24.54
6455,0.004878058,24.66
6456,-0.0061013,24.51
6457,0.005289941,24.64
6458,-0.001218274,24.61
6459,0.002029633,24.66
6460,-0.01182963,24.37
6461,0.003686263,24.46
6462,0.003265309,24.54
6463,-0.006541315,24.38
6464,-0.005346507,24.25
6465,0.001648126,24.29
6466,0.004518389,24.4
6467,0.001638002,24.44
6468,-0.003278691,24.36
6469,0.005730675,24.5
6470,0.000815994,24.52
6471,0.005693387,24.66
6472,0.00404695,24.76
6473,0.000807428,24.78
6474,0.006836946,24.95
6475,0.000801282,24.97
6476,0.0004004,24.98
6477,-0.001201682,24.95
6478,-0.003211564,24.87
6479,-0.001207001,24.84
6480,-0.002418381,24.78
6481,-0.000807428,24.76
6482,-0.002831144,24.69
6483,0.000809717,24.71
6484,0.010066524,24.96
6485,-0.000801603,24.94
6486,0.002002805,24.99
6487,-0.001601923,24.95
6488,-0.007644374,24.76
6489,-0.002831144,24.69
6490,0.00444535,24.8
6491,-0.003635633,24.71
6492,-0.006496166,24.55
6493,0.008517594,24.76
6494,0.00201735,24.81
6495,0.005627024,24.95
6496,0.005994024,25.1
6497,0.001592357,25.14
6498,-0.003187254,25.06
6499,-0.005201052,24.93
6500,-0.005228244,24.8
6501,0.005228244,24.93
6502,0.005600015,25.07
6503,0.004775178,25.19
6504,0.009482489,25.43
6505,0,25.43
6506,0.009782899,25.68
6507,0.002722148,25.75
6508,0.001552193,25.79
6509,0.002323781,25.85
6510,0.003089999,25.93
6511,0.0061515,26.09
6512,-0.00307102,26.01
6513,0.000384394,26.02
6514,0.002303264,26.08
6515,-0.003456888,25.99
6516,-0.002696977,25.92
6517,0.003466208,26.01
6518,0.007278331,26.2
6519,0.003809528,26.3
6520,-0.002665145,26.23
6521,-0.002290077,26.17
6522,-0.001147008,26.14
6523,-0.003065136,26.06
6524,0.002299733,26.12
6525,-0.003067487,26.04
6526,-0.008871804,25.81
6527,0.00193536,25.86
6528,0,25.86
6529,0.002317498,25.92
6530,-0.003478264,25.83
6531,0,25.83
6532,0.003092387,25.91
6533,0.009220196,26.15
6534,0.003816799,26.25
6535,0.002663117,26.32
6536,0,26.32
6537,0.00341362,26.41
6538,0.004156439,26.52
6539,-0.002643007,26.45
6540,0.002265862,26.51
6541,0.002260739,26.57
6542,0.004506204,26.69
6543,0,26.69
6544,-0.004506204,26.57
6545,-0.000376435,26.56
6546,0.002256488,26.62
6547,0.004123717,26.73
6548,0.002988422,26.81
6549,-0.000746269,26.79
6550,-0.007117468,26.6
6551,-0.0048992,26.47
6552,-0.001890717,26.42
6553,0.005285026,26.56
6554,0.00375799,26.66
6555,0.001124649,26.69
6556,0.009323208,26.94
6557,0.008501252,27.17
6558,0.001471129,27.21
6559,0.001835873,27.26
6560,-0.009213258,27.01
6561,0.003695496,27.11
6562,0.009910156,27.38
6563,0,27.38
6564,0.006915405,27.57
6565,0.002535774,27.64
6566,0.007568967,27.85
6567,0.003226387,27.94
6568,-0.006463218,27.76
6569,-0.000360295,27.75
6570,-0.003971841,27.64
6571,0.001446132,27.68
6572,0.003606207,27.78
6573,0.003593249,27.88
6574,-0.006116227,27.71
6575,0.001802777,27.76
6576,0.015016371,28.18
6577,0.002834871,28.26
6578,-0.001770852,28.21
6579,0.002478316,28.28
6580,0.000353544,28.29
6581,0.007746518,28.51
6582,0.00489854,28.65
6583,-0.001047669,28.62
6584,-0.004552626,28.49
6585,0.008040596,28.72
6586,-0.005586607,28.56
6587,0.00836825,28.8
6588,0.001387925,28.84
6589,0.000346681,28.85
6590,-0.004516249,28.72
6591,0.003475846,28.82
6592,0.005881352,28.99
6593,0.000344887,29
6594,-0.002416711,28.93
6595,0.008261665,29.17
6596,-0.004122301,29.05
6597,0.004807702,29.19
6598,0,29.19
6599,-0.001028278,29.16
6600,-0.000342994,29.15
6601,-0.001716739,29.1
6602,-0.003787231,28.99
6603,-0.022676709,28.34
6604,-0.00672688,28.15
6605,0.00672688,28.34
6606,0.008432938,28.58
6607,0.001398602,28.62
6608,0.007310738,28.83
6609,0.007257678,29.04
6610,-0.002758622,28.96
6611,0.002758622,29.04
6612,0.000688468,29.06
6613,0.000687995,29.08
6614,0.001717918,29.13
6615,0.004452825,29.26
6616,-0.002052686,29.2
6617,0.00273598,29.28
6618,0.005109873,29.43
6619,-0.007503446,29.21
6620,0,29.21
6621,0.01292535,29.59
6622,0.011090687,29.92
6623,0.000668226,29.94
6624,0,29.94
6625,0.006657814,30.14
6626,-0.00066379,30.12
6627,-0.003325577,30.02
6628,0.002329064,30.09
6629,0.003317853,30.19
6630,-0.004315359,30.06
6631,-0.002664892,29.98
6632,-0.004680717,29.84
6633,0.006347107,30.03
6634,0.007960241,30.27
6635,0.001320568,30.31
6636,0.000989283,30.34
6637,0.005915232,30.52
6638,0.001963994,30.58
6639,0.003590668,30.69
6640,0.006171857,30.88
6641,0.003555847,30.99
6642,-0.001937985,30.93
6643,-0.000970403,30.9
6644,-0.004215995,30.77
6645,-0.012755692,30.38
6646,-0.008595094,30.12
6647,0.008265876,30.37
6648,0.011458629,30.72
6649,-0.00424075,30.59
6650,0.00424075,30.72
6651,0.0106849,31.05
6652,0.002251891,31.12
6653,-0.000964475,31.09
6654,0.002248997,31.16
6655,0.001603335,31.21
6656,-0.006751352,31
6657,-0.004202366,30.87
6658,-0.007152176,30.65
6659,-0.002613526,30.57
6660,0.002939738,30.66
6661,-0.010162356,30.35
6662,-0.017281919,29.83
6663,0.007015228,30.04
6664,0.007627296,30.27
6665,0.007569561,30.5
6666,0.00523219,30.66
6667,0.000652103,30.68
6668,0.0016284,30.73
6669,0.003573173,30.84
6670,0.009038151,31.12
6671,0.005128216,31.28
6672,0.000319642,31.29
6673,0.00541834,31.46
6674,0.007915191,31.71
6675,-0.004424786,31.57
6676,0.006944472,31.79
6677,0.006584128,32
6678,0.005609239,32.18
6679,0.006813281,32.4
6680,0.004004318,32.53
6681,0.00490648,32.69
6682,-0.005829131,32.5
6683,-0.005863309,32.31
6684,-0.000619195,32.29
6685,0.005559001,32.47
6686,0.004915524,32.63
6687,0.003976148,32.76
6688,-0.002139038,32.69
6689,-0.000611995,32.67
6690,-0.007990208,32.41
6691,-0.004019174,32.28
6692,-0.000309837,32.27
6693,-0.012159152,31.88
6694,-0.005346765,31.71
6695,0.003777153,31.83
6696,0.002510199,31.91
6697,0.008114901,32.17
6698,-0.001244168,32.13
6699,0,32.13
6700,-0.005305052,31.96
6701,-0.000625978,31.94
6702,0.002501565,32.02
6703,-0.004381854,31.88
6704,-0.006293287,31.68
6705,0.003466208,31.79
6706,0.020240454,32.44
6707,0.011645856,32.82
6708,-0.003357244,32.71
6709,0.009432597,33.02
6710,0.003929278,33.15
6711,0.000904568,33.18
6712,0.00870223,33.47
6713,0.002089241,33.54
6714,-0.002089241,33.47
6715,0.002983296,33.57
6716,0.001785715,33.63
6717,-0.005665738,33.44
6718,0.000298998,33.45
6719,0.003878865,33.58
6720,0.013311837,34.03
6721,0.00556778,34.22
6722,0.009597282,34.55
6723,-0.000289477,34.54
6724,-0.008723521,34.24
6725,-0.007328188,33.99
6726,0.005574314,34.18
6727,0.009028749,34.49
6728,0.007797873,34.76
6729,0.004592431,34.92
6730,-0.001719691,34.86
6731,-0.004888579,34.69
6732,-0.003754517,34.56
6733,0.000867679,34.59
6734,-0.006962604,34.35
6735,0.006094925,34.56
6736,0.010649115,34.93
6737,0.027948185,35.92
6738,-0.016561782,35.33
6739,0.001414227,35.38
6740,-0.001131222,35.34
6741,0.000848536,35.37
6742,-0.008517939,35.07
6743,0.010212855,35.43
6744,0.008711591,35.74
6745,0,35.74
6746,0.006692719,35.98
6747,0.021174997,36.75
6748,-0.009020151,36.42
6749,-0.025022156,35.52
6750,-0.013605652,35.04
6751,0.008242195,35.33
6752,0.012936063,35.79
6753,-0.003078217,35.68
6754,-0.002806625,35.58
6755,-0.004224763,35.43
6756,-0.004242688,35.28
6757,-0.020040751,34.58
6758,0.006341907,34.8
6759,0.004587164,34.96
6760,0.004850915,35.13
6761,0.008785659,35.44
6762,0.002254792,35.52
6763,-0.000281571,35.51
6764,0.012314737,35.95
6765,0.001112038,35.99
6766,0.005541715,36.19
6767,0.012084739,36.63
6768,0.002453989,36.72
6769,-0.003000139,36.61
6770,-0.004654355,36.44
6771,0.014169174,36.96
6772,0,36.96
6773,-0.013620478,36.46
6774,0.007922456,36.75
6775,0.008939515,37.08
6776,0.00188603,37.15
6777,-0.00702326,36.89
6778,0,36.89
6779,-0.003258216,36.77
6780,0.001901916,36.84
6781,0.0013563,36.89
6782,-0.001084893,36.85
6783,-0.000814443,36.82
6784,-0.005446637,36.62
6785,-0.001366307,36.57
6786,0.005182065,36.76
6787,0.001902433,36.83
6788,0.008651041,37.15
6789,0.003761423,37.29
6790,0.00614893,37.52
6791,-0.006417134,37.28
6792,-0.018955347,36.58
6793,-0.009890191,36.22
6794,0.006330006,36.45
6795,-0.017435062,35.82
6796,-0.024301846,34.96
6797,0.021226211,35.71
6798,0.007532467,35.98
6799,0.0038835,36.12
6800,0.001659751,36.18
6801,-0.006377396,35.95
6802,0.006100962,36.17
6803,0.012910494,36.64
6804,0.007883689,36.93
6805,0.000812018,36.96
6806,-0.003523516,36.83
6807,0.000542888,36.85
6808,-0.008995563,36.52
6809,0.001641587,36.58
6810,0.010064004,36.95
6811,-0.003252917,36.83
6812,0.004064496,36.98
6813,0.005124758,37.17
6814,0.004563154,37.34
6815,0.002674513,37.44
6816,0.005858872,37.66
6817,0.001326788,37.71
6818,0.002119206,37.79
6819,0.004488456,37.96
6820,0.008133326,38.27
6821,-0.001307361,38.22
6822,0.001568628,38.28
6823,0.001044387,38.32
6824,-0.00812267,38.01
6825,0.002627432,38.11
6826,0.005234244,38.31
6827,-0.005234244,38.11
6828,-0.011347265,37.68
6829,0.007403524,37.96
6830,0.002105264,38.04
6831,-0.008978143,37.7
6832,-0.00159278,37.64
6833,0.004770749,37.82
6834,0.001849162,37.89
6835,0.001055131,37.93
6836,-0.002111376,37.85
6837,-0.011425659,37.42
6838,-0.00589656,37.2
6839,0.00643089,37.44
6840,-0.011281344,37.02
6841,-0.001351534,36.97
6842,0.008350217,37.28
6843,0.005617241,37.49
6844,0.006646309,37.74
6845,-0.006913083,37.48
6846,-0.00053376,37.46
6847,0.003730353,37.6
6848,0.006626929,37.85
6849,0.002111376,37.93
6850,-0.000527426,37.91
6851,0.001318044,37.96
6852,0.001316309,38.01
6853,0.009426621,38.37
6854,0.033823363,39.69
6855,0.006779687,39.96
6856,-0.018692133,39.22
6857,-0.005368797,39.01
6858,0.006133421,39.25
6859,0.009382597,39.62
6860,0.001261193,39.67
6861,0.005530431,39.89
6862,0.001753288,39.96
6863,0.003497381,40.1
6864,0.000997009,40.14
6865,0.009175514,40.51
6866,0.002219209,40.6
6867,0.003687773,40.75
6868,0.005140141,40.96
6869,0.000732154,40.99
6870,-0.005381618,40.77
6871,0.000490436,40.79
6872,0.005866553,41.03
6873,0.003892002,41.19
6874,0.012065783,41.69
6875,0.035116133,43.18
6876,-0.013992766,42.58
6877,0.00140812,42.64
6878,0.002576416,42.75
6879,0,42.75
6880,-0.012001556,42.24
6881,0.000236714,42.25
6882,0.003544008,42.4
6883,-0.000943842,42.36
6884,-0.00615678,42.1
6885,0.003083128,42.23
6886,0.009661911,42.64
6887,0.008407336,43
6888,0.011100947,43.48
6889,0.002297267,43.58
6890,0.004121829,43.76
6891,-0.00595922,43.5
6892,0.000459664,43.52
6893,-0.01364972,42.93
6894,0.002326665,43.03
6895,0.001393405,43.09
6896,-0.017086431,42.36
6897,0.004710324,42.56
6898,-0.00589138,42.31
6899,-0.013324013,41.75
6900,-0.00023955,41.74
6901,0.009300174,42.13
6902,0.001897084,42.21
6903,-0.000948092,42.17
6904,-0.007378351,41.86
6905,0.00095511,41.9
6906,-0.001433007,41.84
6907,0.004292876,42.02
6908,-0.000952381,41.98
6909,0.013486541,42.55
6910,0.001409112,42.61
6911,0.004449135,42.8
6912,0.004429428,42.99
6913,-0.00069808,42.96
6914,-0.000931532,42.92
6915,0.006039507,43.18
6916,0.004390533,43.37
6917,0.005289193,43.6
6918,0.005945593,43.86
6919,-0.000228024,43.85
6920,0.000683917,43.88
6921,0.000227868,43.89
6922,0.006812015,44.19
6923,0.01370962,44.8
6924,0.004232103,44.99
6925,-0.005348798,44.75
6926,0.007569048,45.09
6927,0.001551247,45.16
6928,-0.000664525,45.13
6929,0.005744603,45.39
6930,0,45.39
6931,0.005273578,45.63
6932,-0.068476427,42.61
6933,0.022509362,43.58
6934,0.016612056,44.31
6935,-0.006339165,44.03
6936,-0.008209852,43.67
6937,-0.027392613,42.49
6938,0.007736529,42.82
6939,0.003962247,42.99
6940,-0.00676861,42.7
6941,-0.007522367,42.38
6942,-0.029452626,41.15
6943,-0.008541846,40.8
6944,0.017493157,41.52
6945,-0.003135933,41.39
6946,-0.00411573,41.22
6947,0.003148846,41.35
6948,0.007228947,41.65
6949,0.010033529,42.07
6950,0.012284586,42.59
6951,0,42.59
6952,0.007485415,42.91
6953,-0.006546668,42.63
6954,-0.008007579,42.29
6955,0.001181614,42.34
6956,0.000708299,42.37
6957,-0.000708299,42.34
6958,-0.001418105,42.28
6959,0.00165426,42.35
6960,0.020797572,43.24
6961,0.016514137,43.96
6962,0.004312798,44.15
6963,0.010365122,44.61
6964,0.00246278,44.72
6965,0.011560822,45.24
6966,0.025533302,46.41
6967,-0.004318728,46.21
6968,-0.006513267,45.91
6969,-0.006994564,45.59
6970,-0.001097334,45.54
6971,-0.007051594,45.22
6972,0.009683174,45.66
6973,0.001313198,45.72
6974,-0.000875274,45.68
6975,-0.006589086,45.38
6976,0.003958659,45.56
6977,-0.001098057,45.51
6978,-0.003521905,45.35
6979,0.001982598,45.44
6980,0.005705523,45.7
6981,0,45.7
6982,-0.003287674,45.55
6983,0.005910053,45.82
6984,0.001526551,45.89
6985,-0.010294692,45.42
6986,0.000660284,45.45
6987,-0.008395984,45.07
6988,-0.000221902,45.06
6989,0.001552279,45.13
6990,-0.002440378,45.02
6991,-0.001556075,44.95
6992,0.019606311,45.84
6993,-0.009424727,45.41
6994,0.001979981,45.5
6995,-0.006172859,45.22
6996,-0.003766483,45.05
6997,0.002217296,45.15
6998,0.007282389,45.48
6999,-0.00706093,45.16
7000,-0.00354925,45
7001,-0.001111729,44.95
7002,0.00421801,45.14
7003,-0.014054888,44.51
7004,-0.007894481,44.16
7005,0.004969516,44.38
7006,0.008302527,44.75
7007,-0.001789309,44.67
7008,-0.011935735,44.14
7009,0.007448404,44.47
7010,-0.006768979,44.17
7011,-0.010240162,43.72
7012,-0.011502312,43.22
7013,-0.002548362,43.11
7014,0.012448294,43.65
7015,0.001602381,43.72
7016,-0.005964688,43.46
7017,-0.002534272,43.35
7018,0.003454235,43.5
7019,0.007329396,43.82
7020,0.004780886,44.03
7021,0.004305956,44.22
7022,0.012584436,44.78
7023,0.000669718,44.81
7024,-0.00469747,44.6
7025,-0.009914457,44.16
7026,-0.011387051,43.66
7027,-0.00045819,43.64
7028,-0.001375831,43.58
7029,-0.003678165,43.42
7030,0.014178147,44.04
7031,-0.005007978,43.82
7032,0.015848192,44.52
7033,-0.001573564,44.45
7034,0.002471634,44.56
7035,0.008714165,44.95
7036,0.008197675,45.32
7037,-0.001103875,45.27
7038,0.003528118,45.43
7039,-0.001983035,45.34
7040,0.004401416,45.54
7041,0.005911347,45.81
7042,0.005442486,46.06
7043,-0.000434311,46.04
7044,-0.00065182,46.01
7045,0.002387931,46.12
7046,0.012497469,46.7
7047,0.009165576,47.13
7048,-0.001486358,47.06
7049,0.009937707,47.53
7050,0.009631565,47.99
7051,0.003120776,48.14
7052,0.009304316,48.59
